Symbol,Yahoo,Name,Url
ACU,ACU,Acme United Corp ,https://www.advfn.com/stock-market/AMEX/ACU/stock-price
ATNM,ATNM,Actinium Pharmaceuticals Inc ,https://www.advfn.com/stock-market/AMEX/ATNM/stock-price
AE,AE,Adams Resources and Energy Inc ,https://www.advfn.com/stock-market/AMEX/AE/stock-price
ADRA,ADRA,Adara Acquisition Corp ,https://www.advfn.com/stock-market/AMEX/ADRA/stock-price
ADRA.WS,ADRA-WS,Adara Acquisition Corp ,https://www.advfn.com/stock-market/AMEX/ADRA.WS/stock-price
ADRA.U,ADRA-U,Adara Acquisition Corp ,https://www.advfn.com/stock-market/AMEX/ADRA.U/stock-price
ADEX.WS,ADEX-WS,Adit EdTech Acquisition Corp ,https://www.advfn.com/stock-market/AMEX/ADEX.WS/stock-price
ADEX.U,ADEX-U,Adit EdTech Acquisition Corp ,https://www.advfn.com/stock-market/AMEX/ADEX.U/stock-price
ADEX,ADEX,Adit EdTech Acquisition Corp ,https://www.advfn.com/stock-market/AMEX/ADEX/stock-price
UAVS,UAVS,AgEagle Aerial Systems Inc ,https://www.advfn.com/stock-market/AMEX/UAVS/stock-price
AGE,AGE,AgeX Therapeutics Inc ,https://www.advfn.com/stock-market/AMEX/AGE/stock-price
AIM,AIM,AIM ImmunoTech Inc ,https://www.advfn.com/stock-market/AMEX/AIM/stock-price
AIRI,AIRI,Air Industries Group ,https://www.advfn.com/stock-market/AMEX/AIRI/stock-price
MIMO.WS.B,MIMO-WS-B,Airspan Networks Holdings Inc ,https://www.advfn.com/stock-market/AMEX/MIMO.WS.B/stock-price
MIMO,MIMO,Airspan Networks Holdings Inc ,https://www.advfn.com/stock-market/AMEX/MIMO/stock-price
MIMO.WS.A,MIMO-WS-A,Airspan Networks Holdings Inc ,https://www.advfn.com/stock-market/AMEX/MIMO.WS.A/stock-price
MIMO.WS,MIMO-WS,Airspan Networks Holdings Inc ,https://www.advfn.com/stock-market/AMEX/MIMO.WS/stock-price
EAD,EAD,Allspring Income Opportunities Fund ,https://www.advfn.com/stock-market/AMEX/EAD/stock-price
ERC,ERC,Allspring Multi Sector Income Fund ,https://www.advfn.com/stock-market/AMEX/ERC/stock-price
ERH,ERH,Allspring Utilities and High Income Fund ,https://www.advfn.com/stock-market/AMEX/ERH/stock-price
AAU,AAU,Almaden Minerals Ltd New ,https://www.advfn.com/stock-market/AMEX/AAU/stock-price
BOXX,BOXX,Alpha Architect 1to3 Month Box ETF ,https://www.advfn.com/stock-market/AMEX/BOXX/stock-price
APT,APT,Alpha Pro Tech Ltd ,https://www.advfn.com/stock-market/AMEX/APT/stock-price
AAMC,AAMC,Altisource Asset Management Corporation ,https://www.advfn.com/stock-market/AMEX/AAMC/stock-price
AMBI.WS,AMBI-WS,Ambipar Emergency Response ,https://www.advfn.com/stock-market/AMEX/AMBI.WS/stock-price
AMBI,AMBI,Ambipar Emergency Response ,https://www.advfn.com/stock-market/AMEX/AMBI/stock-price
AMBO,AMBO,Ambow Education Holding Ltd ,https://www.advfn.com/stock-market/AMEX/AMBO/stock-price
DIT,DIT,AMCON Distributing Co ,https://www.advfn.com/stock-market/AMEX/DIT/stock-price
AMS,AMS,American Shared Hospital Services ,https://www.advfn.com/stock-market/AMEX/AMS/stock-price
USAS,USAS,Americas Gold and Silver Corporation ,https://www.advfn.com/stock-market/AMEX/USAS/stock-price
AP.WS,AP-WS,Ampco Pittsburgh Corp ,https://www.advfn.com/stock-market/AMEX/AP.WS/stock-price
AMPE,AMPE,Ampio Pharmaceuticals Inc ,https://www.advfn.com/stock-market/AMEX/AMPE/stock-price
AREN,AREN,Arena Group Holdings Inc ,https://www.advfn.com/stock-market/AMEX/AREN/stock-price
ARMP,ARMP,Armata Pharmaceuticals Inc ,https://www.advfn.com/stock-market/AMEX/ARMP/stock-price
ASXC,ASXC,Asensus Surgical Inc ,https://www.advfn.com/stock-market/AMEX/ASXC/stock-price
AINC,AINC,Ashford Holding Company ,https://www.advfn.com/stock-market/AMEX/AINC/stock-price
ACAQ.WS,ACAQ-WS,Athena Consumer Acquisition Corp ,https://www.advfn.com/stock-market/AMEX/ACAQ.WS/stock-price
ACAQ.U,ACAQ-U,Athena Consumer Acquisition Corp ,https://www.advfn.com/stock-market/AMEX/ACAQ.U/stock-price
ACAQ,ACAQ,Athena Consumer Acquisition Corp ,https://www.advfn.com/stock-market/AMEX/ACAQ/stock-price
AULT-D,AULT-D,Ault Alliance Inc ,https://www.advfn.com/stock-market/AMEX/AULT-D/stock-price
AULT,AULT,Ault Alliance Inc ,https://www.advfn.com/stock-market/AMEX/AULT/stock-price
ADRT,ADRT,Ault Disruptive Technologies Corporation ,https://www.advfn.com/stock-market/AMEX/ADRT/stock-price
ADRT.U,ADRT-U,Ault Disruptive Technologies Corporation ,https://www.advfn.com/stock-market/AMEX/ADRT.U/stock-price
AUST,AUST,Austin Gold Corp ,https://www.advfn.com/stock-market/AMEX/AUST/stock-price
AWX,AWX,Avalon Holdngs Corp ,https://www.advfn.com/stock-market/AMEX/AWX/stock-price
ASM,ASM,Avino Silver and Gold Mines Ltd ,https://www.advfn.com/stock-market/AMEX/ASM/stock-price
BTG,BTG,B2Gold Corp ,https://www.advfn.com/stock-market/AMEX/BTG/stock-price
BCV-A,BCV-A,Bancroft Fund Ltd ,https://www.advfn.com/stock-market/AMEX/BCV-A/stock-price
BCV,BCV,Bancroft Fund Ltd ,https://www.advfn.com/stock-market/AMEX/BCV/stock-price
BHB,BHB,Bar Harbor Bankshares ,https://www.advfn.com/stock-market/AMEX/BHB/stock-price
BRN,BRN,Barnwell Industries Inc ,https://www.advfn.com/stock-market/AMEX/BRN/stock-price
BATL,BATL,Battalion Oil Corporation ,https://www.advfn.com/stock-market/AMEX/BATL/stock-price
OZ,OZ,Belpointe PREP LLC ,https://www.advfn.com/stock-market/AMEX/OZ/stock-price
BTTR,BTTR,Better Choice Company Inc ,https://www.advfn.com/stock-market/AMEX/BTTR/stock-price
PHGE.WS,PHGE-WS,BiomX Inc ,https://www.advfn.com/stock-market/AMEX/PHGE.WS/stock-price
PHGE.U,PHGE-U,BiomX Inc ,https://www.advfn.com/stock-market/AMEX/PHGE.U/stock-price
PHGE,PHGE,BiomX Inc ,https://www.advfn.com/stock-market/AMEX/PHGE/stock-price
BGI,BGI,Birks Group Inc ,https://www.advfn.com/stock-market/AMEX/BGI/stock-price
BITE.WS,BITE-WS,Bite Acquisition Corp ,https://www.advfn.com/stock-market/AMEX/BITE.WS/stock-price
BITE,BITE,Bite Acquisition Corp ,https://www.advfn.com/stock-market/AMEX/BITE/stock-price
BITE.U,BITE-U,Bite Acquisition Corp ,https://www.advfn.com/stock-market/AMEX/BITE.U/stock-price
BKTI,BKTI,BK Technologies Corporation ,https://www.advfn.com/stock-market/AMEX/BKTI/stock-price
BRBS,BRBS,Blue Ridge Bancshares Inc ,https://www.advfn.com/stock-market/AMEX/BRBS/stock-price
BHM,BHM,Bluerock Homes Trust Inc ,https://www.advfn.com/stock-market/AMEX/BHM/stock-price
BMTX,BMTX,BM Technologies Inc ,https://www.advfn.com/stock-market/AMEX/BMTX/stock-price
BMTX.WS,BMTX-WS,BM Technologies Inc ,https://www.advfn.com/stock-market/AMEX/BMTX.WS/stock-price
DMF,DMF,BNY Mellon Municipal Income Inc ,https://www.advfn.com/stock-market/AMEX/DMF/stock-price
CMCL,CMCL,Caledonia Mining Corporation Plc ,https://www.advfn.com/stock-market/AMEX/CMCL/stock-price
CEI,CEI,Camber Energy Inc ,https://www.advfn.com/stock-market/AMEX/CEI/stock-price
CANF,CANF,Can Fite BioPharma Ltd ,https://www.advfn.com/stock-market/AMEX/CANF/stock-price
CTM,CTM,Castellum Inc ,https://www.advfn.com/stock-market/AMEX/CTM/stock-price
CBOE,CBOE,Cboe Global Markets Inc ,https://www.advfn.com/stock-market/AMEX/CBOE/stock-price
CVM,CVM,Cel Sci Corporation New ,https://www.advfn.com/stock-market/AMEX/CVM/stock-price
CET,CET,Central Securities Corp ,https://www.advfn.com/stock-market/AMEX/CET/stock-price
LEU,LEU,Centrus Energy Corporation ,https://www.advfn.com/stock-market/AMEX/LEU/stock-price
CCF,CCF,Chase Corp ,https://www.advfn.com/stock-market/AMEX/CCF/stock-price
LNG,LNG,Cheniere Energy Inc ,https://www.advfn.com/stock-market/AMEX/LNG/stock-price
CQP,CQP,Cheniere Energy Partners LP ,https://www.advfn.com/stock-market/AMEX/CQP/stock-price
CVR,CVR,Chicago Rivet and Machine Co ,https://www.advfn.com/stock-market/AMEX/CVR/stock-price
CPHI,CPHI,China Pharma Holdings Inc ,https://www.advfn.com/stock-market/AMEX/CPHI/stock-price
CKX,CKX,CKX Lands Inc ,https://www.advfn.com/stock-market/AMEX/CKX/stock-price
GLV,GLV,Clough Global Dividend and Income Fund ,https://www.advfn.com/stock-market/AMEX/GLV/stock-price
GLQ,GLQ,Clough Global Equity Fund ,https://www.advfn.com/stock-market/AMEX/GLQ/stock-price
GLO,GLO,Clough Global Opportunities Fund ,https://www.advfn.com/stock-market/AMEX/GLO/stock-price
COHN,COHN,Cohen & Company Inc ,https://www.advfn.com/stock-market/AMEX/COHN/stock-price
CIX,CIX,CompX International Inc ,https://www.advfn.com/stock-market/AMEX/CIX/stock-price
LODE,LODE,Comstock Inc ,https://www.advfn.com/stock-market/AMEX/LODE/stock-price
CTGO,CTGO,Contango Ore Inc ,https://www.advfn.com/stock-market/AMEX/CTGO/stock-price
CMT,CMT,Core Molding Technologies Inc ,https://www.advfn.com/stock-market/AMEX/CMT/stock-price
CLM,CLM,Cornerstone Strategic Value Fund New ,https://www.advfn.com/stock-market/AMEX/CLM/stock-price
CRF,CRF,Cornerstone Total Return Fund New ,https://www.advfn.com/stock-market/AMEX/CRF/stock-price
CVU,CVU,CPI Aerostructures Inc ,https://www.advfn.com/stock-market/AMEX/CVU/stock-price
CIK,CIK,Credit Suisse Asset Management Fund Inc ,https://www.advfn.com/stock-market/AMEX/CIK/stock-price
DHY,DHY,Credit Suisse High Yield Bond Fund ,https://www.advfn.com/stock-market/AMEX/DHY/stock-price
CCEL,CCEL,Cryo Cell International Inc ,https://www.advfn.com/stock-market/AMEX/CCEL/stock-price
CYBN,CYBN,Cybin Inc ,https://www.advfn.com/stock-market/AMEX/CYBN/stock-price
DC,DC,Dakota Gold Corp ,https://www.advfn.com/stock-market/AMEX/DC/stock-price
DC.WS,DC-WS,Dakota Gold Corp ,https://www.advfn.com/stock-market/AMEX/DC.WS/stock-price
DPSI,DPSI,DecisionPoint Systems Inc ,https://www.advfn.com/stock-market/AMEX/DPSI/stock-price
VFL,VFL,Delaware Investments National Municipal Income Fund ,https://www.advfn.com/stock-market/AMEX/VFL/stock-price
DLA,DLA,Delta Apparel Inc ,https://www.advfn.com/stock-market/AMEX/DLA/stock-price
DNN,DNN,Denison Mines Corp ,https://www.advfn.com/stock-market/AMEX/DNN/stock-price
DSS,DSS,DSS Inc ,https://www.advfn.com/stock-market/AMEX/DSS/stock-price
DXF,DXF,Dunxin Financial Holdings Ltd ,https://www.advfn.com/stock-market/AMEX/DXF/stock-price
GRF,GRF,Eagle Capital Growth Fund Inc ,https://www.advfn.com/stock-market/AMEX/GRF/stock-price
EVM,EVM,Eaton Vance California Municipal Bond Fund ,https://www.advfn.com/stock-market/AMEX/EVM/stock-price
CEV,CEV,Eaton Vance California Municipal Income ,https://www.advfn.com/stock-market/AMEX/CEV/stock-price
EVV,EVV,Eaton Vance Limited Duration Income Fund ,https://www.advfn.com/stock-market/AMEX/EVV/stock-price
EIM,EIM,Eaton Vance Municipal Bond Fund ,https://www.advfn.com/stock-market/AMEX/EIM/stock-price
ENX,ENX,Eaton Vance New York Municipal Bond Fund ,https://www.advfn.com/stock-market/AMEX/ENX/stock-price
ELMD,ELMD,Electromed Inc ,https://www.advfn.com/stock-market/AMEX/ELMD/stock-price
ELLO,ELLO,Ellomay Capital Ltd ,https://www.advfn.com/stock-market/AMEX/ELLO/stock-price
ECF-A,ECF-A,Ellsworth Growth and Income Fund Ltd ,https://www.advfn.com/stock-market/AMEX/ECF-A/stock-price
ECF,ECF,Ellsworth Growth and Income Fund Ltd ,https://www.advfn.com/stock-market/AMEX/ECF/stock-price
MSN,MSN,Emerson Radio Corp ,https://www.advfn.com/stock-market/AMEX/MSN/stock-price
EP,EP,Empire Petroleum Corporation ,https://www.advfn.com/stock-market/AMEX/EP/stock-price
ESBA,ESBA,Empire State Realty OP LP ,https://www.advfn.com/stock-market/AMEX/ESBA/stock-price
OGCP,OGCP,Empire State Realty OP LP ,https://www.advfn.com/stock-market/AMEX/OGCP/stock-price
FISK,FISK,Empire State Realty OP LP ,https://www.advfn.com/stock-market/AMEX/FISK/stock-price
EMX,EMX,EMX Royalty Corporation ,https://www.advfn.com/stock-market/AMEX/EMX/stock-price
UUUU,UUUU,Energy Fuels Inc ,https://www.advfn.com/stock-market/AMEX/UUUU/stock-price
ENSV,ENSV,ENSERVCO Corporation ,https://www.advfn.com/stock-market/AMEX/ENSV/stock-price
ELA,ELA,Envela Corporation ,https://www.advfn.com/stock-market/AMEX/ELA/stock-price
EQX,EQX,Equinox Gold Corporation ,https://www.advfn.com/stock-market/AMEX/EQX/stock-price
ESP,ESP,Espey Manufacturing and Electronics Corp ,https://www.advfn.com/stock-market/AMEX/ESP/stock-price
QULL,QULL,ETRACS 2x Leveraged MSCI US Quality Factor TR ETN ,https://www.advfn.com/stock-market/AMEX/QULL/stock-price
AMND,AMND,ETRACS Alerian Midstream EnergyHigh Dividend Index ETN ,https://www.advfn.com/stock-market/AMEX/AMND/stock-price
CEFD,CEFD,ETRACS Mth Pay 1 5x Leveraged Closed end Fund Inx ETN ,https://www.advfn.com/stock-market/AMEX/CEFD/stock-price
EVBN,EVBN,Evans Bancorp Inc ,https://www.advfn.com/stock-market/AMEX/EVBN/stock-price
EVI,EVI,EVI Industries Inc ,https://www.advfn.com/stock-market/AMEX/EVI/stock-price
EPM,EPM,Evolution Petroleum Corporation ,https://www.advfn.com/stock-market/AMEX/EPM/stock-price
SNMP,SNMP,Evolve Transition Infrastructure LP ,https://www.advfn.com/stock-market/AMEX/SNMP/stock-price
EXN,EXN,Excellon Resources Inc ,https://www.advfn.com/stock-market/AMEX/EXN/stock-price
FGH,FGH,FG Group Holdings Inc ,https://www.advfn.com/stock-market/AMEX/FGH/stock-price
FLAG.WS,FLAG-WS,First Light Acquisition Group Inc ,https://www.advfn.com/stock-market/AMEX/FLAG.WS/stock-price
FLAG.U,FLAG-U,First Light Acquisition Group Inc ,https://www.advfn.com/stock-market/AMEX/FLAG.U/stock-price
FLAG,FLAG,First Light Acquisition Group Inc ,https://www.advfn.com/stock-market/AMEX/FLAG/stock-price
FEN,FEN,First Trust Energy Income and Growth Fund ,https://www.advfn.com/stock-market/AMEX/FEN/stock-price
BDL,BDL,Flanigans Enterprises Inc ,https://www.advfn.com/stock-market/AMEX/BDL/stock-price
FSI,FSI,Flexible Solutions International Inc ,https://www.advfn.com/stock-market/AMEX/FSI/stock-price
FOXO,FOXO,FOXO Technologies Inc ,https://www.advfn.com/stock-market/AMEX/FOXO/stock-price
FOXO.WS,FOXO-WS,FOXO Technologies Inc ,https://www.advfn.com/stock-market/AMEX/FOXO.WS/stock-price
FTF,FTF,Franklin Limited Duration Income Trust ,https://www.advfn.com/stock-market/AMEX/FTF/stock-price
FSP,FSP,Franklin Street Properties Corp ,https://www.advfn.com/stock-market/AMEX/FSP/stock-price
VINE,VINE,Fresh Vine Wine Inc ,https://www.advfn.com/stock-market/AMEX/VINE/stock-price
FRD,FRD,Friedman Industries Inc ,https://www.advfn.com/stock-market/AMEX/FRD/stock-price
FURY,FURY,Fury Gold Mines Limited ,https://www.advfn.com/stock-market/AMEX/FURY/stock-price
GLU-B,GLU-B,Gabelli Global Utility and Income Trust ,https://www.advfn.com/stock-market/AMEX/GLU-B/stock-price
GLU,GLU,Gabelli Global Utility and Income Trust ,https://www.advfn.com/stock-market/AMEX/GLU/stock-price
GLU-A,GLU-A,Gabelli Global Utility and Income Trust ,https://www.advfn.com/stock-market/AMEX/GLU-A/stock-price
GLTA.U,GLTA-U,Galata Acquisition Corp ,https://www.advfn.com/stock-market/AMEX/GLTA.U/stock-price
GLTA.WS,GLTA-WS,Galata Acquisition Corp ,https://www.advfn.com/stock-market/AMEX/GLTA.WS/stock-price
GLTA,GLTA,Galata Acquisition Corp ,https://www.advfn.com/stock-market/AMEX/GLTA/stock-price
GAU,GAU,Galiano Gold Inc ,https://www.advfn.com/stock-market/AMEX/GAU/stock-price
GGN,GGN,GAMCO Global Gold Natural Resources and Income Trust ,https://www.advfn.com/stock-market/AMEX/GGN/stock-price
GGN-B,GGN-B,GAMCO Global Gold Natural Resources and Income Trust ,https://www.advfn.com/stock-market/AMEX/GGN-B/stock-price
JOB,JOB,GEE Group Inc ,https://www.advfn.com/stock-market/AMEX/JOB/stock-price
GENC,GENC,Gencor Industries Inc ,https://www.advfn.com/stock-market/AMEX/GENC/stock-price
GNS,GNS,Genius Group Limited ,https://www.advfn.com/stock-market/AMEX/GNS/stock-price
GSAT,GSAT,Globalstar Inc ,https://www.advfn.com/stock-market/AMEX/GSAT/stock-price
GORO,GORO,Gold Resource Corporation ,https://www.advfn.com/stock-market/AMEX/GORO/stock-price
GROY.WS,GROY-WS,Gold Royalty Corp ,https://www.advfn.com/stock-market/AMEX/GROY.WS/stock-price
GROY,GROY,Gold Royalty Corp ,https://www.advfn.com/stock-market/AMEX/GROY/stock-price
AUMN,AUMN,Golden Minerals Co ,https://www.advfn.com/stock-market/AMEX/AUMN/stock-price
GLDG,GLDG,GoldMining Inc ,https://www.advfn.com/stock-market/AMEX/GLDG/stock-price
GTE,GTE,Gran Tierra Energy Inc ,https://www.advfn.com/stock-market/AMEX/GTE/stock-price
GRFX,GRFX,Graphex Group Limited ,https://www.advfn.com/stock-market/AMEX/GRFX/stock-price
SIM,SIM,Grupo Simec SAB de CV ,https://www.advfn.com/stock-market/AMEX/SIM/stock-price
HNRA,HNRA,HNR Acquisition Corp ,https://www.advfn.com/stock-market/AMEX/HNRA/stock-price
HNRA.WS,HNRA-WS,HNR Acquisition Corp ,https://www.advfn.com/stock-market/AMEX/HNRA.WS/stock-price
HZON,HZON,Horizon Acquisition Corporation II ,https://www.advfn.com/stock-market/AMEX/HZON/stock-price
HZON.U,HZON-U,Horizon Acquisition Corporation II ,https://www.advfn.com/stock-market/AMEX/HZON.U/stock-price
HZON.WS,HZON-WS,Horizon Acquisition Corporation II ,https://www.advfn.com/stock-market/AMEX/HZON.WS/stock-price
HUSA,HUSA,Houston American Energy Corp ,https://www.advfn.com/stock-market/AMEX/HUSA/stock-price
HWM-,HWM-,Howmet Aerospace Inc ,https://www.advfn.com/stock-market/AMEX/HWM-/stock-price
HPX.WS,HPX-WS,HPX Corp ,https://www.advfn.com/stock-market/AMEX/HPX.WS/stock-price
HPX,HPX,HPX Corp ,https://www.advfn.com/stock-market/AMEX/HPX/stock-price
HPX.U,HPX-U,HPX Corp ,https://www.advfn.com/stock-market/AMEX/HPX.U/stock-price
IBO,IBO,IBO ,https://www.advfn.com/stock-market/AMEX/IBO/stock-price
IDR,IDR,Idaho Strategic Resources Inc ,https://www.advfn.com/stock-market/AMEX/IDR/stock-price
IDW,IDW,IDW Media Holdings ,https://www.advfn.com/stock-market/AMEX/IDW/stock-price
